"","pap_research","pub_research","effect_rate","share","use_opp","benefits","reusecost","cost","time","Publ","impact"
"1",1.16679967589802,0.857045147214631,1.19578194875459,0,0,0,0,0,0.857,1.167,1.167
"2",4.51582319527391,0.221443567818723,4.20828763609701,1,0,0,0,0.041,0.25,4,4
"3",0.642126165411067,1.55732635401928,0.660813966400152,0,0,0,0,0,1.557,0.642,0.642
"4",7.47992433794519,0.13369119189175,8.1780058569183,1,0,0,0,0.041,0.152,6.579,6.579
"5",0.0599323541181508,16.6854783983388,0.0557112436607746,0,0,0,0,0,16.685,0.06,0.06
"6",2.83187609335559,0.353122794583524,2.92705343044637,1,0,0,0,0.041,0.396,2.525,2.525
"7",6.92702372162256,0.144362144578561,6.31513561305842,1,3,0.098,0.001,0.041,0.123,8.13,8.13
"8",3.33073794811483,0.300233766684044,3.54395583871693,0,1,0.066,0.001,0,0.244,4.098,4.098
"9",5.27359968709197,0.189623797659058,4.78062159237747,1,1,0.037,0.001,0.041,0.193,5.181,5.181
"10",1.15841392705333,0.863249289952609,1.15939444676054,0,0,0,0,0,0.863,1.159,1.159
"11",4.53559424271257,0.220478276161215,4.69439516302614,0,1,0.05,0.001,0,0.191,5.236,5.236
"12",1.50646763104168,0.66380450491892,1.43370500391564,1,0,0,0,0.041,0.745,1.342,1.342
"13",0.0665162639261675,15.0339171350633,0.0670106693932211,1,0,0,0,0.041,17.079,0.059,0.059
"14",0.157958100085559,6.33079278275911,0.154858028195691,1,0,0,0,0.041,7.192,0.139,0.139
"15",5.16328824039764,0.193675029059193,4.99101904184392,1,1,0.036,0.001,0.041,0.197,5.076,5.076
"16",1.91945177588809,0.520982091116784,1.91055200554655,1,1,0.106,0.001,0.041,0.416,2.404,2.404
"17",8.71591823296658,0.114732604559972,8.13868494163603,1,5,0.127,0.002,0.041,0.087,11.494,11.494
"18",0.254024888585405,3.93662213796738,0.242657863565838,0,0,0,0,0,3.937,0.254,0.254
"19",2.13703140446991,0.467938841660612,1.95343423788173,0,0,0,0,0,0.468,2.137,2.137
"20",2.32521739739972,0.430067313756681,2.2235868630526,0,0,0,0,0,0.43,2.326,2.326
"21",2.98473379017345,0.335038254765725,2.80795475210956,0,0,0,0,0,0.335,2.985,2.985
"22",0.356407698100684,2.80577553551468,0.325164408728258,0,0,0,0,0,2.806,0.356,0.356
"23",10.8666219786565,0.0920249183199831,11.7519794400539,0,5,0.09,0.001,0,0.067,14.925,14.925
"24",1.69997626969312,0.588243505411118,1.56011206882742,1,1,0.126,0.002,0.041,0.45,2.222,2.222
"25",6.12844710155075,0.163173473382345,6.7401006028883,1,2,0.057,0.001,0.041,0.156,6.41,6.41
"26",4.32953497481898,0.230971687679185,4.25869654339432,1,1,0.044,0.001,0.041,0.229,4.367,4.367
"27",0.539794098229487,1.85255823151824,0.529653310710481,0,0,0,0,0,1.853,0.54,0.54
"28",1.15947141512232,0.86246196927115,1.13465118282948,0,1,0.17,0.002,0,0.394,2.538,2.538
"29",2.93996524806219,0.340140075009093,2.65424447425491,0,0,0,0,0,0.34,2.941,2.941
"30",3.49437060727293,0.286174568295267,3.75930001123894,1,0,0,0,0.041,0.327,3.058,3.058
"31",5.27492336403474,0.189576213906378,5.64893490101071,0,1,0.038,0.001,0,0.168,5.952,5.952
"32",0.594730490053939,1.68143388765776,0.636042516476654,1,0,0,0,0.041,1.865,0.536,0.536
"33",11.3280243862193,0.0882766461216759,10.6459978310168,1,3,0.053,0.001,0.041,0.085,11.765,11.765
"34",4.6512633249042,0.214995352906749,5.09378109533945,1,1,0.044,0.001,0.041,0.214,4.673,4.673
"35",6.26220195756655,0.159688238542309,6.65850039846574,1,3,0.084,0.001,0.041,0.135,7.407,7.407
"36",0.816003746451488,1.22548456958518,0.747753601661352,1,0,0,0,0.041,1.376,0.727,0.727
"37",2.74136665369388,0.364781558370727,2.93108738829534,1,1,0.093,0.001,0.041,0.315,3.175,3.175
"38",1.16644633868693,0.85730476133664,1.09000409571512,1,1,0.167,0.002,0.041,0.528,1.894,1.894
"39",3.35813674529723,0.297784180885549,3.08865397821866,0,0,0,0,0,0.298,3.356,3.356
"40",1.54378648149461,0.64775797170594,1.62099310279519,1,0,0,0,0.041,0.732,1.366,1.366
"41",0.46901592167043,2.13212378044318,0.515170234284961,1,0,0,0,0.041,2.392,0.418,0.418
"42",4.6639230574798,0.214411770450682,5.0719259134937,0,0,0,0,0,0.214,4.673,4.673
"43",3.91726233934885,0.255280324208826,3.53480430212074,0,0,0,0,0,0.255,3.922,3.922
"44",9.88526247048797,0.101160692797531,9.02870948522043,0,5,0.087,0.001,0,0.073,13.699,13.699
"45",0.613478807573964,1.63004815757949,0.621240778180738,1,0,0,0,0.041,1.842,0.543,0.543
"46",2.38777300149222,0.418800279329341,2.39393322388193,1,1,0.068,0.001,0.041,0.382,2.618,2.618
"47",3.90093388782941,0.256348871515079,3.57401646562858,0,1,0.056,0.001,0,0.216,4.63,4.63
"48",1.36893131517633,0.730496840063296,1.23210496423836,1,0,0,0,0.041,0.818,1.222,1.222
"49",1.70646714158791,0.586006009508907,1.63634863741988,1,0,0,0,0.041,0.659,1.517,1.517
"50",0.693895660296773,1.44113885879083,0.630985669129027,1,0,0,0,0.041,1.608,0.622,0.622
"51",5.48267298528521,0.182392785906413,5.69786119538516,1,4,0.124,0.002,0.041,0.127,7.874,7.874
"52",2.65693662328985,0.376373298193988,2.81018298867382,1,1,0.076,0.001,0.041,0.339,2.95,2.95
"53",1.2376301022163,0.807995860967857,1.26639544007199,0,1,0.182,0.002,0,0.412,2.427,2.427
"54",2.5496697403376,0.392207658968251,2.30951018847335,1,1,0.083,0.001,0.041,0.343,2.915,2.915
"55",0.111308889842927,8.98400838792973,0.114400478349797,0,0,0,0,0,8.984,0.111,0.111
"56",8.21368503162251,0.12174803345271,8.79441806742272,1,3,0.064,0.001,0.041,0.113,8.85,8.85
"57",2.88356949760642,0.346792404632549,2.72684858650182,0,0,0,0,0,0.347,2.882,2.882
"58",1.6418754810938,0.609059585525823,1.55270934057129,0,0,0,0,0,0.609,1.642,1.642
"59",0.467025645106848,2.14121003948555,0.504097087933002,0,0,0,0,0,2.141,0.467,0.467
"60",1.97565382505469,0.506161548808946,2.04996377842937,0,0,0,0,0,0.506,1.976,1.976
"61",0.0596963508562372,16.7514426871457,0.0544148928905564,1,0,0,0,0.041,18.636,0.054,0.054
"62",1.67711952721159,0.596260423765155,1.53912163550001,1,0,0,0,0.041,0.678,1.475,1.475
"63",4.9425191170911,0.202325975137259,4.50225844123037,0,1,0.043,0.001,0,0.178,5.618,5.618
"64",0.640179389053857,1.56206216116694,0.600447222096331,0,0,0,0,0,1.562,0.64,0.64
"65",0.632456378815881,1.58113671313151,0.599398741975219,1,0,0,0,0.041,1.787,0.56,0.56
"66",3.11180024349777,0.321357388569379,2.99187279754434,1,1,0.068,0.001,0.041,0.298,3.356,3.356
"67",0.683046072015889,1.46403008665093,0.685823481552727,0,0,0,0,0,1.464,0.683,0.683
"68",4.72030912055372,0.211850532340283,5.08244941150477,0,1,0.046,0.001,0,0.185,5.405,5.405
"69",3.42293581220219,0.29214687474862,3.50372132734961,1,1,0.062,0.001,0.041,0.274,3.65,3.65
"70",5.48876204155019,0.182190445209676,5.95933762295798,0,3,0.082,0.001,0,0.13,7.692,7.692
"71",0.779555947250674,1.28278156754084,0.759648828448003,1,0,0,0,0.041,1.459,0.685,0.685
"72",2.37322659560141,0.421367265078446,2.26531549900244,1,1,0.092,0.001,0.041,0.361,2.77,2.77
"73",3.14189701598316,0.318279050813217,3.30084074175417,1,2,0.096,0.002,0.041,0.259,3.861,3.861
"74",4.87202844043131,0.205253317427571,4.56463338922321,0,2,0.093,0.001,0,0.154,6.494,6.494
"75",7.3632321919246,0.135809923405202,7.27321898044499,0,3,0.08,0.001,0,0.102,9.804,9.804
"76",10.17699152651,0.0982608659342113,10.2890731301724,1,3,0.061,0.001,0.041,0.092,10.87,10.87
"77",2.90137926297128,0.34466366143939,2.80520518644519,0,1,0.066,0.001,0,0.275,3.636,3.636
"78",4.59095481534556,0.217819612743178,4.8338744978258,1,3,0.14,0.002,0.041,0.159,6.289,6.289
"79",4.7693078144036,0.209674032147797,4.99055275758232,1,0,0,0,0.041,0.237,4.219,4.219
"80",10.7448913338176,0.0930674837867068,9.78841944917287,1,2,0.033,0.001,0.041,0.096,10.417,10.417
"81",8.9375850853512,0.111887046719031,9.39011626799442,0,1,0.022,0,0,0.104,9.615,9.615
"82",0.29382279770421,3.40341187890633,0.317779461203291,0,0,0,0,0,3.403,0.294,0.294
"83",4.55299493235,0.219635649689567,4.70640985819001,0,2,0.087,0.001,0,0.163,6.135,6.135
"84",1.6130218611447,0.619954399930039,1.64364762030288,0,1,0.102,0.002,0,0.394,2.538,2.538
"85",4.71011928615928,0.212308848087671,4.32364000100069,1,2,0.083,0.001,0.041,0.188,5.319,5.319
"86",0.822438014361913,1.21589710414328,0.879691072526189,1,0,0,0,0.041,1.37,0.73,0.73
"87",2.53000224678655,0.395256565985321,2.5669522398339,1,1,0.086,0.001,0.041,0.344,2.907,2.907
"88",9.8911514702407,0.101100463682988,10.6725682785102,0,4,0.073,0.001,0,0.078,12.821,12.821
"89",1.97862715130981,0.505400928789449,1.81909407009469,0,0,0,0,0,0.505,1.98,1.98
"90",4.50278470135538,0.222084791151349,4.75259947065353,1,1,0.045,0.001,0.041,0.22,4.545,4.545
"91",0.859695161043614,1.16320301115347,0.853117404455967,1,0,0,0,0.041,1.311,0.763,0.763
"92",1.82323306293706,0.54847623177099,1.97958036105093,0,0,0,0,0,0.548,1.825,1.825
"93",0.429560003660221,2.32796347769611,0.394440095848291,1,0,0,0,0.041,2.621,0.382,0.382
"94",3.04756176514845,0.328131167491298,2.95052146806969,0,2,0.108,0.002,0,0.215,4.651,4.651
"95",2.34709626349249,0.426058366482164,2.31281316234967,1,0,0,0,0.041,0.484,2.066,2.066
"96",0.842124660455042,1.18747264741024,0.900899629514023,0,0,0,0,0,1.187,0.842,0.842
"97",3.09885785536255,0.322699538563703,2.82863426232304,0,1,0.065,0.001,0,0.261,3.831,3.831
"98",7.2941842789226,0.137095521824094,7.9319850414939,0,1,0.026,0,0,0.126,7.937,7.937
"99",0.270783590247556,3.69298597114315,0.271370522530289,1,0,0,0,0.041,4.146,0.241,0.241
"100",2.2795666853858,0.438679862454103,2.18069376686361,1,0,0,0,0.041,0.492,2.033,2.033
"101",6.82900649287036,0.146434184979034,6.78740436652392,0,1,0.032,0,0,0.134,7.463,7.463
"102",0.894949850829374,1.1173810455114,0.933021816386812,1,0,0,0,0.041,1.263,0.792,0.792
"103",5.2551914975949,0.190288022892726,5.23566623221024,1,1,0.034,0.001,0.041,0.195,5.128,5.128
"104",3.45782510576159,0.289199126449095,3.15144860457606,1,1,0.064,0.001,0.041,0.271,3.69,3.69
"105",0.473705563584612,2.11101594930156,0.466024027716945,1,0,0,0,0.041,2.364,0.423,0.423
"106",1.71995070395965,0.581412012389548,1.55072116540086,1,0,0,0,0.041,0.647,1.546,1.546
"107",5.25425415269807,0.190321969767393,5.24618576623908,0,2,0.07,0.001,0,0.148,6.757,6.757
"108",0.449783577265096,2.22329149072202,0.447845978701434,1,0,0,0,0.041,2.518,0.397,0.397
"109",2.06544156072109,0.484157973295975,2.12641921302837,0,2,0.228,0.003,0,0.19,5.263,5.263
"110",5.88082829570604,0.17004407367754,5.44678341695,0,0,0,0,0,0.17,5.882,5.882
"111",13.6133192570465,0.0734574706666326,13.6341525149065,1,2,0.036,0,0.041,0.074,13.514,13.514
"112",1.32562932455937,0.754358689471805,1.22519706674723,1,0,0,0,0.041,0.858,1.166,1.166
"113",0.0815136747090199,12.2678802491693,0.0809320250833971,1,0,0,0,0.041,13.785,0.073,0.073
"114",2.07243763240529,0.482523567591943,2.22137878939181,1,1,0.098,0.001,0.041,0.399,2.506,2.506
"115",1.61362780388313,0.619721597256529,1.50178275375674,0,0,0,0,0,0.62,1.613,1.613
"116",0.152424433528558,6.56062795741104,0.145324693914768,1,0,0,0,0.041,7.386,0.135,0.135
"117",0.00987734426497425,101.241788599601,0.0100216292952707,0,0,0,0,0,101.242,0.01,0.01
"118",11.8062522163858,0.0847008840461755,12.6546607734702,0,3,0.048,0.001,0,0.072,13.889,13.889
"119",3.32343213987846,0.300893762204686,3.60335959757953,0,0,0,0,0,0.301,3.322,3.322
"120",2.51045774644324,0.398333730737663,2.67978117983191,1,1,0.07,0.001,0.041,0.363,2.755,2.755
"121",0.617308735056992,1.61993495832791,0.648116433672149,1,0,0,0,0.041,1.82,0.549,0.549
"122",0.113202808545201,8.83370309315876,0.120557340200821,1,0,0,0,0.041,9.964,0.1,0.1
"123",2.52967165065501,0.395308221025866,2.31012346879636,1,1,0.07,0.001,0.041,0.36,2.778,2.778
"124",4.88412826690759,0.204744827603218,4.73451474618632,0,2,0.091,0.001,0,0.154,6.494,6.494
"125",1.31776977920075,0.758857894439286,1.21120773501166,1,0,0,0,0.041,0.854,1.171,1.171
"126",4.18880887385392,0.238731350633324,3.94238967758984,0,1,0.05,0.001,0,0.204,4.902,4.902
"127",4.51375503008499,0.221545031428339,4.53355098674006,1,2,0.087,0.001,0.041,0.193,5.181,5.181
"128",3.69633278594002,0.27053841142328,3.59954192685857,1,2,0.086,0.001,0.041,0.232,4.31,4.31
"129",8.34748661108387,0.119796538358287,9.0281532396236,0,1,0.023,0,0,0.111,9.009,9.009
"130",10.2345524148513,0.0977082298732387,11.189968903251,0,4,0.071,0.001,0,0.077,12.987,12.987
"131",8.84461191665038,0.113063185747862,8.11019684751594,0,1,0.023,0,0,0.105,9.524,9.524
"132",8.31027857949499,0.120332909472786,8.55340041330764,1,3,0.073,0.001,0.041,0.11,9.091,9.091
"133",0.536973623822965,1.86228886417276,0.539944628363992,1,0,0,0,0.041,2.1,0.476,0.476
"134",1.81991066532766,0.549477520546294,1.75949095583333,0,0,0,0,0,0.549,1.821,1.821
"135",6.56623065337265,0.152294375995818,6.80522931189488,0,0,0,0,0,0.152,6.579,6.579
"136",5.19319138568321,0.192559820297946,5.48579109108519,1,1,0.037,0.001,0.041,0.195,5.128,5.128
"137",0.227111987212895,4.40311413004633,0.227022398238859,0,0,0,0,0,4.403,0.227,0.227
"138",3.81069611276199,0.262419245830443,4.17411083946824,1,3,0.17,0.002,0.041,0.168,5.952,5.952
"139",3.25711444263429,0.307020222228121,3.00211728987337,1,0,0,0,0.041,0.346,2.89,2.89
"140",2.55574579805284,0.391275220235861,2.7316439320106,0,0,0,0,0,0.391,2.558,2.558
"141",0.766415678920603,1.30477497721389,0.835619197996384,1,0,0,0,0.041,1.466,0.682,0.682
"142",0.729407286316504,1.37097615935534,0.681192758284044,0,0,0,0,0,1.371,0.729,0.729
"143",4.23682429076977,0.23602583712961,4.63207841561495,0,1,0.052,0.001,0,0.2,5,5
"144",1.71420087389303,0.583362204062441,1.81493994011847,1,0,0,0,0.041,0.652,1.534,1.534
"145",1.54653141598425,0.646608267807851,1.52484927083052,0,0,0,0,0,0.647,1.546,1.546
"146",3.29385560209654,0.303595579406547,3.54079193200717,0,1,0.057,0.001,0,0.249,4.016,4.016
"147",0.702439126457339,1.42361090425497,0.756441394510024,0,0,0,0,0,1.424,0.702,0.702
"148",1.84875423631082,0.540904778125347,1.91308675734348,1,0,0,0,0.041,0.611,1.637,1.637
"149",7.52736485506295,0.132848615585226,7.34534556730963,1,5,0.151,0.002,0.041,0.091,10.989,10.989
"150",2.39338005006738,0.417819142418208,2.55239598568628,0,1,0.081,0.001,0,0.317,3.155,3.155
"151",1.02451938697623,0.97606742508934,1.06749520847181,1,1,0.211,0.003,0.041,0.504,1.984,1.984
"152",0.922615041886199,1.08387567360228,0.90054270933932,1,0,0,0,0.041,1.218,0.821,0.821
"153",1.22551550220012,0.815983150114985,1.19255837021604,1,0,0,0,0.041,0.913,1.095,1.095
"154",0.935639466497558,1.06878774977649,0.966350174988733,0,0,0,0,0,1.069,0.935,0.935
"155",0.794609488012468,1.25847981314856,0.864364669460732,1,0,0,0,0.041,1.418,0.705,0.705
"156",5.45733345050909,0.183239673563783,5.74946422555006,0,1,0.036,0.001,0,0.163,6.135,6.135
"157",2.50976157309422,0.398444223037141,2.72445577624231,1,0,0,0,0.041,0.452,2.212,2.212
"158",4.12861195027757,0.242212155572715,3.78321565970055,1,0,0,0,0.041,0.274,3.65,3.65
"159",0.134202390252071,7.45143211027549,0.133539164032243,0,0,0,0,0,7.451,0.134,0.134
"160",1.5669388092979,0.638187014110699,1.50157400683266,1,0,0,0,0.041,0.717,1.395,1.395
"161",7.10268545294974,0.140791818337485,6.9327349766592,0,0,0,0,0,0.141,7.092,7.092
"162",14.0520708373784,0.0711638883387924,12.8918331633991,1,6,0.101,0.001,0.041,0.06,16.667,16.667
"163",16.4158399815089,0.0609167731365813,18.0458906638759,1,4,0.045,0.001,0.041,0.06,16.667,16.667
"164",1.25193649617723,0.798762559485633,1.12911139797589,1,0,0,0,0.041,0.905,1.105,1.105
"165",0.93313690366566,1.0716541121369,1.0071835850356,0,0,0,0,0,1.072,0.933,0.933
"166",4.84114200516022,0.206562831442269,5.13598071843332,0,1,0.04,0.001,0,0.18,5.556,5.556
"167",2.07819940800325,0.481185778491204,2.06275186792331,1,1,0.088,0.001,0.041,0.41,2.439,2.439
"168",4.75812671781327,0.210166744037363,5.12101395575241,1,2,0.074,0.001,0.041,0.188,5.319,5.319
"169",1.38367632582225,0.722712372350341,1.4270755518085,0,0,0,0,0,0.723,1.383,1.383
"170",0.563425007327736,1.77485909747402,0.585357411248225,0,0,0,0,0,1.775,0.563,0.563
"171",5.14630490532913,0.194314176558889,5.45008219555144,1,2,0.07,0.001,0.041,0.178,5.618,5.618
"172",3.44245016240531,0.290490770475318,3.71280494768744,0,1,0.067,0.001,0,0.238,4.202,4.202
"173",2.28107256732499,0.438390261811222,2.36233749272438,0,0,0,0,0,0.438,2.283,2.283
"174",0.277256621619089,3.6067668795801,0.272160303210932,0,0,0,0,0,3.607,0.277,0.277
"175",9.32194667560508,0.107273730991933,9.5772126367533,1,3,0.06,0.001,0.041,0.101,9.901,9.901
"176",0.344904668101565,2.89935188614358,0.376857658066192,0,0,0,0,0,2.899,0.345,0.345
"177",6.42084211232498,0.155742811068422,5.87336903397578,0,4,0.118,0.002,0,0.1,10,10
"178",0.994697395612493,1.00533087189219,1.01673543865142,1,0,0,0,0.041,1.133,0.883,0.883
"179",3.66415963729053,0.272913873572236,3.60501716150954,0,0,0,0,0,0.273,3.663,3.663
"180",3.9135907783876,0.255519817126102,4.21969104255929,1,1,0.049,0.001,0.041,0.25,4,4
"181",3.79133113831447,0.263759604085803,3.64986730480637,1,0,0,0,0.041,0.3,3.333,3.333
"182",0.56876161767613,1.7582058439278,0.524302076026683,0,0,0,0,0,1.758,0.569,0.569
"183",0.0443687435494676,22.5383889648595,0.0450513910790432,1,0,0,0,0.041,25.421,0.039,0.039
"184",1.17220823600476,0.853090747262025,1.25752462418504,1,1,0.161,0.002,0.041,0.536,1.866,1.866
"185",1.19565405022723,0.83636232387617,1.18303359919292,1,1,0.204,0.002,0.041,0.488,2.049,2.049
"186",5.01690814691632,0.199325953498801,4.8668419418301,0,3,0.115,0.002,0,0.136,7.353,7.353
"187",1.09650804698834,0.911986011180302,1.16510316550143,0,0,0,0,0,0.912,1.096,1.096
"188",1.38968495056497,0.719587558024181,1.51495851468978,0,0,0,0,0,0.72,1.389,1.389
"189",3.31265345819782,0.301872807590332,3.46480135445747,0,1,0.064,0.001,0,0.246,4.065,4.065
"190",0.698264524665621,1.43212201776808,0.694310415889681,0,0,0,0,0,1.432,0.698,0.698
"191",1.18787171347997,0.841841748272981,1.15256364541504,0,0,0,0,0,0.842,1.188,1.188
"192",1.45238840328322,0.688521057961792,1.4120336294242,1,0,0,0,0.041,0.772,1.295,1.295
"193",3.0508158241281,0.327781176461477,2.82835513475764,0,1,0.064,0.001,0,0.26,3.846,3.846
"194",2.73667406401047,0.365407051263732,2.72566140415795,0,1,0.077,0.001,0,0.289,3.46,3.46
"195",1.92877405863559,0.518464044828245,1.92751300128529,0,1,0.087,0.001,0,0.362,2.762,2.762
"196",0.570685478628451,1.75227868493051,0.547082567728737,1,0,0,0,0.041,1.975,0.506,0.506
"197",2.16352853766128,0.462207908327835,2.17018005078071,1,0,0,0,0.041,0.518,1.931,1.931
"198",1.47403715668155,0.678408950186348,1.42944894184237,1,1,0.141,0.002,0.041,0.486,2.058,2.058
"199",1.29489775527176,0.772261744936096,1.27573031724425,0,1,0.161,0.002,0,0.405,2.469,2.469
"200",6.16910028665234,0.162098191556981,6.63953985628501,1,2,0.066,0.001,0.041,0.15,6.667,6.667
"201",2.19514223065489,0.455551346985686,2.27073187811481,1,1,0.089,0.001,0.041,0.385,2.597,2.597
"202",0.10537129130945,9.49025097417894,0.0998066289184202,1,0,0,0,0.041,10.617,0.094,0.094
"203",9.05177492173002,0.110475570663977,9.48158279904465,0,3,0.071,0.001,0,0.088,11.364,11.364
"204",1.02619538667191,0.974473295229999,1.08739876175726,1,1,0.174,0.003,0.041,0.55,1.818,1.818
"205",5.3483795669706,0.186972518961741,4.95967090766546,1,1,0.039,0.001,0.041,0.189,5.291,5.291
"206",0.256023269189582,3.90589497261483,0.281167181684804,1,0,0,0,0.041,4.381,0.228,0.228
"207",10.6053876548823,0.0942916970639574,9.54812884100411,0,5,0.105,0.001,0,0.069,14.493,14.493
"208",4.07366198528226,0.245479375464361,4.39783450311204,0,3,0.137,0.002,0,0.143,6.993,6.993
"209",6.57985211799083,0.151979099540212,7.13799920491363,1,2,0.057,0.001,0.041,0.145,6.897,6.897
"210",3.95395189524801,0.252911524088554,3.75825264685624,0,1,0.054,0.001,0,0.216,4.63,4.63
"211",5.81064019765659,0.172098076284829,5.56665625148981,1,1,0.031,0,0.041,0.178,5.618,5.618
"212",1.3567124222442,0.7370758781333,1.40943015159419,1,1,0.115,0.002,0.041,0.551,1.815,1.815
"213",1.43366082200681,0.697515050038279,1.52949840027583,1,1,0.141,0.002,0.041,0.473,2.114,2.114
"214",1.10982981213595,0.901039050370638,1.09321245426873,0,0,0,0,0,0.901,1.11,1.11
"215",0.0332544450589442,30.0711678762787,0.033823348710996,1,0,0,0,0.041,33.853,0.03,0.03
"216",3.16054606839785,0.316401020063891,3.00481838109027,0,1,0.06,0.001,0,0.26,3.846,3.846
"217",0.459470398860953,2.17641876925922,0.427123539925776,0,0,0,0,0,2.176,0.46,0.46
"218",5.83415870128645,0.171404319148791,5.27810960608855,0,2,0.075,0.001,0,0.135,7.407,7.407
"219",2.14346167266552,0.46653505063911,1.99196477540222,1,0,0,0,0.041,0.53,1.887,1.887
"220",11.1341720232855,0.0898135934947514,11.5081783878243,0,6,0.115,0.001,0,0.061,16.393,16.393
"221",2.69651352503502,0.370849243185982,2.72644441469605,1,1,0.064,0.001,0.041,0.342,2.924,2.924
"222",3.80498764529775,0.262812942700566,3.72203298363507,0,1,0.056,0.001,0,0.218,4.587,4.587
"223",3.4252914851352,0.291945956815564,3.26888405778933,0,1,0.053,0.001,0,0.245,4.082,4.082
"224",1.86873953201014,0.535120054384644,1.73197836397214,1,0,0,0,0.041,0.608,1.645,1.645
"225",0.332521437701298,3.00732490185578,0.322870395386411,1,0,0,0,0.041,3.346,0.299,0.299
"226",0.335097826563703,2.98420318106688,0.352728291847143,1,0,0,0,0.041,3.33,0.3,0.3
"227",10.487270413871,0.0953536964849645,10.9503326355192,0,1,0.018,0,0,0.09,11.111,11.111
"228",0.331182667826733,3.01948168532532,0.318164707330924,1,0,0,0,0.041,3.43,0.292,0.292
"229",10.5741317270634,0.0945704125701972,11.5651903426773,1,3,0.065,0.001,0.041,0.088,11.364,11.364
"230",2.10106886873825,0.475948225628857,2.10125810873153,0,0,0,0,0,0.476,2.101,2.101
"231",1.98693087228553,0.503288772623337,1.81498030733742,1,0,0,0,0.041,0.565,1.77,1.77
"232",3.595365342139,0.278135851252621,3.58432872558363,0,0,0,0,0,0.278,3.597,3.597
"233",0.712072529716834,1.40435132415186,0.694676646134574,1,0,0,0,0.041,1.577,0.634,0.634
"234",1.08872931333484,0.918501952461387,1.08152884470856,1,0,0,0,0.041,1.034,0.967,0.967
"235",1.04533728398311,0.956629037653416,1.13139428188236,1,0,0,0,0.041,1.088,0.919,0.919
"236",3.72294866394041,0.268604294677969,3.89750089554771,0,0,0,0,0,0.269,3.717,3.717
"237",3.29950095830112,0.30307613564534,3.06003802019547,1,2,0.131,0.002,0.041,0.23,4.348,4.348
"238",11.9308903592562,0.0838160413756702,11.1793527756276,1,6,0.084,0.001,0.041,0.072,13.889,13.889
"239",2.20735322736435,0.45303125372192,2.13235284797943,0,1,0.081,0.001,0,0.337,2.967,2.967
"240",1.22092190615394,0.819053204762397,1.11053986791005,0,1,0.153,0.002,0,0.436,2.294,2.294
"241",0.0820778180536248,12.1835597450539,0.0851129342355273,0,0,0,0,0,12.184,0.082,0.082
"242",5.42412726426425,0.184361456005705,5.82646052426743,0,2,0.075,0.001,0,0.145,6.897,6.897
"243",5.05533830848476,0.197810698113245,5.23271828329655,1,0,0,0,0.041,0.222,4.505,4.505
"244",0.844682742089818,1.18387644280019,0.807478003625677,0,0,0,0,0,1.184,0.845,0.845
"245",6.69180237416228,0.14943657090967,6.38961363154503,1,2,0.059,0.001,0.041,0.141,7.092,7.092
"246",1.88394802769151,0.530800205367314,2.03876666004707,1,1,0.105,0.001,0.041,0.432,2.315,2.315
"247",1.99480999189751,0.501300877808805,2.01747572833565,1,1,0.096,0.001,0.041,0.419,2.387,2.387
"248",8.92399188593041,0.112057475262455,9.80315683382657,1,2,0.05,0.001,0.041,0.11,9.091,9.091
"249",0.028111522508638,35.5726019354776,0.0281556929663902,0,0,0,0,0,35.573,0.028,0.028
"250",4.57239615860186,0.218703709239791,4.71872419247571,1,2,0.092,0.001,0.041,0.187,5.348,5.348
"251",1.35427277109361,0.738403681551149,1.457647229281,0,0,0,0,0,0.738,1.355,1.355
"252",4.30830171360906,0.232110020716794,3.87938862592171,0,3,0.143,0.002,0,0.134,7.463,7.463
"253",0.204971623486821,4.87872410331129,0.196814624696769,1,0,0,0,0.041,5.445,0.184,0.184
"254",0.220417972917799,4.53683511722038,0.21952339269627,1,0,0,0,0.041,5.177,0.193,0.193
"255",0.267494962697237,3.73838815474011,0.279484821591872,0,0,0,0,0,3.738,0.268,0.268
"256",1.53540420025085,0.651294297512424,1.6032115405774,1,0,0,0,0.041,0.727,1.376,1.376
"257",0.393037206098161,2.54428838920214,0.401751286456085,0,0,0,0,0,2.544,0.393,0.393
"258",2.97088145198211,0.336600438678837,2.92487625576607,0,0,0,0,0,0.337,2.967,2.967
"259",1.52326400629081,0.656485018926582,1.49231990503829,0,0,0,0,0,0.656,1.524,1.524
"260",3.27252801648018,0.305574160087884,3.47116223132032,0,2,0.112,0.002,0,0.196,5.102,5.102
"261",0.99830844186205,1.00169442435526,0.927271881115051,0,0,0,0,0,1.002,0.998,0.998
"262",1.26154699009722,0.792677567977817,1.3496885113385,0,1,0.167,0.002,0,0.414,2.415,2.415
"263",6.6523258229083,0.150323364582707,6.20186058716787,1,2,0.065,0.001,0.041,0.141,7.092,7.092
"264",0.60637786529843,1.64913671363622,0.644674689232153,1,0,0,0,0.041,1.86,0.538,0.538
"265",3.3424681938019,0.299180109433606,3.57410505294461,0,1,0.058,0.001,0,0.247,4.049,4.049
"266",9.30679915308602,0.107448327137092,9.80250235098228,1,3,0.068,0.001,0.041,0.099,10.101,10.101
"267",5.2250612669209,0.191385315676747,5.42627550795587,1,2,0.085,0.001,0.041,0.168,5.952,5.952
"268",2.20665638960602,0.453174315996946,2.09204645824684,0,0,0,0,0,0.453,2.208,2.208
